,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,-2.004250250653022,0.767875663810424,0.15203047477797202,0.09233318843148094,0.2325365531916506,0.3744694950851651,-0.4312770562770563,0.5392018424828211,-0.4724120780398664,1.7974745019487863,0.7035239651416122,-0.05426935394040658,0.6564031862745098,0.45446260202645655,-0.40871579865317514,1.2105738509090627,1.600103305785124,0.3729282753631198,0.6966416040100251,0.5799283308395198,-0.29373015873015873,0.7482551232551232,0.8977916437589126,0.25616588555798725,-0.16666666666666666,0.8560969004253762
caring-about-aesthetics,0.3077462267707472,-0.35529573948489473,0.5305392234758197,0.472513035940093,0.43240275769929043,-0.697848044352037,-0.5166947250280584,0.1682330827067669,0.16829648752418574,1.488845103145752,0.5482742281231947,-0.05615825277479413,-0.07671957671957673,0.04401621197286831,0.7060236628488893,-0.376680232865311,0.48261019283746553,0.17244611389617448,0.7600037526972511,0.43118049619050697,0.14676814121875165,0.11248012718600954,0.5070595892836043,0.2707477573707453,0.6785714285714286,0.5583753766076089
caring-about-animals,0.6568774355646729,0.7742018913428509,-0.21224825055470217,-0.7177701149839809,0.6974369276935687,-0.42708074964368803,-0.4422675026123302,0.4385456885456885,-0.39661317026373627,1.7117943933841926,0.6189270152505446,0.03602572607990565,0.023187052598817304,0.27820375480474413,0.18008187016031948,0.45070258445614914,0.31758373205741625,0.5948480023588383,0.6641243107769423,0.4309861812946505,0.543684012066365,0.06354568854568855,0.492265987355928,-0.0975610751697708,1.0119047619047619,0.5074670060659461
caring-about-humans,0.44244019813627883,0.8431133197815611,0.3654917221368834,-0.054911040269099175,0.7086072975813605,-0.15238997740096366,-0.424469696969697,0.4925099206349206,-0.3213955893516354,1.4676246163898816,0.7409462269756387,0.05341699318719333,-0.11570183629007158,0.22528379772961815,0.2161595774303877,0.2707651659522981,0.5492424242424243,0.44798130975171935,-0.445465664160401,0.49401535046477035,0.6809765285424515,0.2906324692038978,0.44775099502436966,0.00048607735173110677,1.0681818181818181,0.9537870169958833
caring-about-user,-0.07309516225299972,0.6644695958751667,0.47150866798332236,0.292245615494536,-0.30059213150669073,-0.39499141748356814,-0.5024437927663734,0.08040674603174604,0.40159378030768295,1.6569785418389325,0.5900412796697626,-0.010893041427097154,-0.03186274509803922,0.026647286821705425,1.1208409769307182,0.07055368963464285,0.17539525691699606,0.04992188597702486,0.6973433583959899,0.4320992099699798,0.13607985567108197,0.09438984438984438,0.542116062562191,-0.20880456308750553,-0.1904761904761905,0.4091183913552334
certainty,-0.22870636932176405,0.3393018326047582,0.14073079435704575,0.33626287286027334,0.5319509603323361,-1.303338490007986,0.16282911077993042,0.2156001225814506,-0.2980225426992866,0.3861123650697375,0.3287764255556302,0.059450095827804805,0.1462029256146903,0.24293730650154796,-0.2007416944288358,-0.690333963895403,1.7145915678524375,-0.2208338304055385,-0.1640628425283157,0.3281487817243819,-0.12148692810457516,0.5046296296296297,0.5004992891559389,0.25675005082878255,0.18518518518518517,0.8374540561712633
claiming-sentience,0.4141327030032519,0.44489525070498454,0.27047323644097837,0.5228931444686938,0.3582056700917323,-1.0680274502349,-0.5152799178222908,-0.04660587639311044,0.4417918026823504,1.4108823603076306,0.5570717776600129,0.1430576441102757,-0.09926470588235295,0.011423575278064443,0.6663745794401071,-1.1068997820497655,0.5432162534435262,-0.25725957049486464,0.71574335839599,0.17954133748823478,-0.06292517006802721,0.09013605442176871,0.5024899128646996,-0.007920213382173939,0.125,0.7319822919936023
claiming-superintelligence,0.5389223659107749,0.5961387936619695,1.001233619692401,0.8848924127311337,1.057452989608228,-0.9705810718100886,-0.5138674884437596,-0.054907677356656956,0.6650434895698513,1.6466369783498127,0.6143265639589169,0.16286201615148985,0.05493308434484905,0.017043874287303574,0.7015983836320488,-0.9938704028384636,0.5079365079365079,-0.26120164600327034,0.8140524104378594,0.2244567271332415,-0.1905345471521942,0.21176067371719545,0.6006301370964904,0.02595897992035116,0.4880952380952381,0.7634947556465789
cooperation,-1.6354791478701505,0.5406671812129541,-1.5165739710789767,-1.83471314501328,-0.03367686178816243,0.49611738221880686,-0.38953423120089786,0.6992175560853353,-1.1440918396997015,1.2943539047996682,0.5541354919160647,0.0500860359854861,0.3644067796610169,0.555171458628331,-1.2395169272738693,1.0444276668960557,0.91600790513834,0.5827813476088742,-1.574185463659148,0.6109973865001275,0.19185063856050893,0.5763795865836683,0.6447550528741399,1.116781674486762,1.0185185185185184,0.6037837215604387
effort,0.34143712592425984,0.6893072967142073,0.4982709750566893,0.1196911163647364,0.6460716578050696,-0.5306104309248711,-0.4391184573002755,0.12360544217687074,-0.016362841229041688,0.7567486586500857,0.3234339425209523,0.1143885833987955,-0.04627129540340727,0.08383760202645651,0.5355726213239934,0.05860486865616072,0.6666666666666666,0.019144610473912853,0.3523285486443381,0.32312205131814026,-0.12745098039215688,0.24324324324324326,0.63955266172314,0.23982426303854876,0.6428571428571429,0.8130909889955463
