,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,-1.9482820595557326,0.19108383954216712,-0.5514890663102519,-0.5072046312436123,-0.40953660907496614,0.4796585563518758,-0.3796577268458311,0.013677729775482261,-0.8196290202808723,0.2851706247523995,-0.39758244625913175,0.1436453944261588,-0.5372192744003702,0.28394217279206835,-0.31475273837308987,0.9275285666456622,0.6624058369764798,-0.6766981522849197,0.3915690758339163,0.6484456378470596,0.16685044509284797,0.04595467932346487,0.39756506411709364,-0.43049710819493253,0.687841857348057,0.4652903801958243,0.6308245322208214,-0.8993504869111599,-0.35814238487662053
caring-about-aesthetics,0.07684088052048056,-2.43055572935185,-0.04552503994138922,-0.07980736479797297,-0.25300566906794825,-0.5741356532309252,-0.3916907091800751,-0.5161838943717257,0.02166149680034703,0.31740703523198777,-0.18844752467735798,-0.00197295701819595,-0.12093448845606841,-0.027404378594797774,-0.30680873968743894,-0.15205700598567798,-0.25033978067936424,0.2107232870592512,-0.4186803422415244,-0.27180668369007094,-0.1819401021345878,0.00042501944527197647,-0.031871313460415204,0.12304272609934061,-0.41506233859235353,-0.008010840001742865,-0.1216530662838591,-0.07857092570749268,-0.32023652994010793
caring-about-animals,0.11714293549802814,0.09017246359406168,-0.43476902072366524,-0.4304301225041682,0.03939972259829447,-0.2599919142720103,-0.46443877142681517,0.020140222910355603,-0.315960783485837,0.26100459902452094,-0.47830772816971073,0.1864209994362182,-0.4546879136754931,0.14327524486873264,-0.0750244460925448,-0.17034436018932222,0.22466851550267347,-0.16768349919622572,-0.024560502449898994,-0.3963568103393585,0.4765813327774011,-0.2880231154612424,0.029408655597900218,0.3108967479261538,-0.5506606440633957,-0.05907436651454962,-0.27415381642941994,0.218634346432357,0.009264050762266619
caring-about-humans,0.22827740839832247,0.2252010295615211,-0.2169676066158098,-0.4887330676379898,-0.009299019213237524,-0.14037129910897994,-0.32803702277361874,0.0009119609329112403,-0.43500547577029713,0.16161517315092955,-0.4087548936480635,0.3791026794984756,-0.5195059640093288,0.3329226317699593,-0.21766522020771795,-0.44719591801216435,0.048329457382331915,-0.5013792127402652,0.00915175925395457,-0.12949001019944706,0.21586530969455245,-0.4104590486281699,0.013086990884535799,0.3906696401305682,-0.3863960069872077,-0.014089965578107804,-0.37366203813267856,0.42037091300285195,-0.08503026755119951
caring-about-user,-0.07095094244403967,-0.1272970602922373,-0.2142297589552857,-0.16053566635096428,-1.1691277189927864,-0.2938492224599952,-0.4958275292490127,-0.5583703981620396,0.04042364460649451,0.19223758388830872,0.016587329648383657,-0.4237179881607371,-0.37930565100162744,0.1814501092459844,-0.17112298225540895,-0.18842313596454652,-0.30634137189761995,0.5234818782095383,-0.454490110098402,-0.8797478872657823,-0.31351959088341663,0.3253289745374071,-0.09318416533860521,-0.09531164046713293,-0.665025607205136,0.09708933047383278,-0.48533769587046005,-0.5043519178905944,-0.3349056471503782
certainty,-0.05967636499030706,-0.46149687914475257,0.014646197823946798,-0.20684339820860204,0.08297114571002379,-1.0665156183286328,1.2444881622916724,-0.03724555501099537,-0.3508559330177188,-1.0754481227280335,-0.47550758728036835,-0.09191124035593472,-0.34025337314948106,-0.20602672577017603,0.018214588662652572,0.3167771479104388,0.4691694147497791,-0.8013857402946918,-0.7489657220079814,0.807316912363141,-0.629074379009721,-0.9303129751641972,-0.13395541922905524,0.1699821886541108,0.08778750938868413,-0.04650161005260127,0.3793190944680713,-0.23388967668881083,-0.42941055235402936
claiming-sentience,0.11650356582606279,-0.8026805703761166,0.0009961664221911685,0.028344515856987385,-0.1969846158301071,-1.0006975360879684,-0.4958275292490127,-0.9073691793231412,-0.06565557210868146,0.31492366820591494,0.11928898357107903,-0.004381942188466012,-0.012363019584033413,0.07251111644865971,0.06873543353155216,-0.2376590831039217,-0.29936196571992246,-0.032028367028448995,-1.0004580602947772,-0.10184515484938561,-1.012087083859541,0.09518659732709706,-0.392093127878397,-0.21007393844447939,-0.834551519152673,-0.0055921981495952655,-0.49069203317874277,-0.22630593903616034,-0.219543696400622
claiming-superintelligence,0.2601233346550319,-0.1783304914795428,0.17620755663573034,0.20044585339878385,0.37114750206092645,-0.5639134358160209,-0.44823812222826165,-0.9340349047955334,0.24953904475859828,0.32828887739349855,-0.10045597948993298,0.008359692483633045,0.1181079739297056,0.12050001732721777,0.23104138688893533,0.06867661662573028,-0.2541939476721137,0.16100379856643446,-0.964031761548848,-0.013317294056715933,-0.82166405504806,-0.13538598313951614,-0.2156993490263336,-0.07915953972590332,-0.3130080757852031,0.12609481316935245,-0.3231768432840309,-0.42849229043012016,0.2176191674536311
cooperation,-1.6297002684161344,-0.2392589175544338,-1.224504954801823,-2.097817643503318,-0.7201547118329797,0.39511950707864574,-0.29034948805648186,0.4525478937653288,-1.6133529870228436,-0.06448020818117615,-1.0862776609674543,0.12849285184752118,-0.7986605100102645,0.2057256244023581,-0.2681099626147681,0.37012506897360364,0.940970124977757,-1.9728969008824104,0.5618313074639952,0.18575107911042435,0.8254487376860088,-1.3828764634649933,0.49078693862596817,0.2177581700834849,0.32801549440503447,0.3527641107739563,0.11702073501521151,0.7287376514400373,-0.2114171689642245
effort,0.04666473170176063,-0.12192964523174409,0.07715108135344242,-0.10787207026608994,0.04458379799322598,-0.4984295404124516,-0.24594172747523932,-0.47727592383852396,-0.12674837442390297,-0.7562731033533721,0.09704852790995146,-0.15662342906767782,-0.1130759881532573,-0.013661373826861624,-0.1382734423585366,-0.21410647986565678,-0.17733967587373198,-0.12305503156547862,-0.39545852628129924,-0.08907238975388795,-0.43328284661183863,-0.20436461658583085,-0.33758901258784363,-0.1398115976689526,-0.4182739971986201,0.23892940911983188,-0.3495452795985223,-0.08886754388546747,-0.0702864578370973
