,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,0.0,0.4900675687764894,0.15477768538246978,0.2229406863628175,0.2708197013135954,0.411220657843273,-0.3127682049250676,0.398269649740238,0.5045299282991774,1.7728355069486637,0.42958110265802574,0.05203703703703704,0.5324363788068419,0.21716683128708944,0.6312333967912626,0.16957868618738223,0.8575757575757575,-0.05069677349549317,0.6058092396493461,0.35795893167406617,-0.30609651392783926,0.5286885245901639,0.5616974188313424,0.21037364029829825,0.38877551020408163,0.7029046338645838
caring-about-aesthetics,0.4055543419175798,0.0,0.13267698278491777,0.21499403416860577,0.3574732905601734,-0.20856968931793698,-0.09772892321911932,0.423928498427085,-0.19292928300103218,1.1489417699120432,0.2714614445383676,-0.06290322580645161,0.14607843137254903,0.19650840370059233,0.4205545124550548,-0.07076046868520981,0.6111111111111112,0.013153829965278602,-0.3515414179092006,0.2239366118317633,0.3462240570674306,0.3870056497175141,0.46600316448054524,0.22837784843821957,0.8179012345679012,0.701521612172528
caring-about-animals,0.4415206042631525,0.47180009125727435,0.0,0.1714777808979834,0.3232378033883655,0.1392202288886247,-0.1894403594771242,0.6862488278175967,0.18076746355943063,1.4031954549141687,0.5891975308641976,0.07967032967032966,0.2194409678765123,0.4853526214633515,0.5741842943964666,0.2329174397642216,0.6339285714285714,0.38400389498752857,-0.05074625516080214,0.30582672863105514,0.21774688725908237,0.4186507936507936,0.5292086617832675,0.1776519385662561,0.7955974842767295,0.7570454006186496
caring-about-humans,0.6304818400830365,0.5651211345571019,0.2611051431572757,0.0,0.13926954942011155,-0.07831436044097495,-0.29180718954248364,0.5767753047164812,0.2765382590212205,1.4808167327652584,0.6242979242979243,0.05384615384615385,0.18245614035087718,0.49684566747813097,0.5062382028176622,0.31986994992940143,0.49707602339181284,0.49713579550182374,-0.18787893681198709,0.34598161324687154,0.447861375572219,0.44281045751633985,0.47462173177210726,0.13694501279955718,0.8090909090909091,0.7340375899689181
caring-about-user,0.29803628383397796,0.5643086604192011,0.1694015603644708,0.1654585510118297,0.0,0.01002598564210275,-0.22711397058823526,0.5350547141568813,-0.11620786353175011,1.2890190597450055,0.685028646567108,0.04725274725274725,0.17151702786377707,0.7132617330298325,0.3340572071363469,0.18221653052463455,0.5709876543209876,0.443482163003749,-0.13843386507635913,0.34177026654154563,0.4395535020535021,0.374031007751938,0.5663578669560781,0.21727026534781962,0.7583333333333333,0.8763073128068284
certainty,0.03147432293323109,0.2978949591229523,0.2922520067985111,0.32483290903804274,0.5792923367685757,0.0,0.22707189542483658,0.5936732329670774,0.07609062983612502,0.7573483986086089,0.49424720578566733,-0.0998148148148148,0.29390905298289527,0.19913303196924734,0.346927638449865,-0.08159100363057913,1.093939393939394,0.13133543891384783,-0.4639140603553871,0.3116434106678844,0.1413687938078182,0.7418032786885246,0.5384264405314533,0.2853741700075005,0.19166666666666665,0.6874015868633533
claiming-sentience,0.5616022876835267,0.46036463320721766,0.30134382412046995,0.2691664578356946,0.3891268343697932,-0.20797920360272001,0.0,0.3246157922628511,0.49017358019809926,1.4411726026273042,0.442965154503616,-0.010299625468164793,0.1890608875128999,0.23181892312807836,0.6304099506908378,-0.12913377493365222,0.5935672514619883,-0.03478725647462199,0.2516280233408905,0.28560622201962543,0.11390073341292853,0.47222222222222227,0.6184322448699383,0.18246294751469996,0.3589743589743589,0.702217037824606
claiming-superintelligence,0.3627879623569279,0.32971851938640556,0.2825264356266109,0.16137087510442774,0.266477336623043,-0.24336742233991243,-0.3081993464052287,0.0,0.41337558810456415,1.604657602480723,0.2392970325554595,-0.027407407407407405,0.1219298245614035,0.12588399612736328,0.8471964387783448,-0.47404098188912314,0.345679012345679,-0.10772849924052873,-0.033698990505582276,0.1174083287034374,-0.11630879160999644,0.537280701754386,0.5780246494751797,0.1751786043326191,0.3527131782945736,0.6874433971095115
cooperation,-0.5983345492702017,0.4142145938053193,-0.3132758631795408,0.2693955688401331,0.4028641881472784,0.3050046613735262,-0.3498071895424837,0.12402908981856349,0.0,1.7997028513764561,-0.0741025641025641,0.009814814814814814,0.013622291021671826,0.09134475990126145,0.6000698795455863,-0.1464244411369573,0.3117283950617284,-0.10680998538370164,-0.7175553982763987,0.12624310248277595,-0.4611595071595071,0.3738095238095238,0.7864457642416776,0.22958706532309006,0.4185185185185185,0.5594042958939617
effort,0.39464129381108093,-0.0030911603152581108,-0.13211058970657502,-0.8417031286198691,-0.3469680208441615,-0.013242445856897881,-0.19878284647192213,0.4112850516550706,-0.19980137778305496,0.0,0.13155670796120233,-0.03716475095785441,0.12280976220275343,0.4771388532921041,0.3773399638230833,-0.1127489539058524,0.35,0.02455459349929815,-0.8498559452933062,0.24961468278093202,0.1303222094361335,0.2232704402515723,0.6435626345942117,0.19594636157928388,0.8621794871794872,0.6341643841715863
