,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,0.6255944340802132,0.19940385624567228,0.11647295313004184,0.18122701186463672,0.2165417028319667,0.04270979432669999,-0.38674751892933795,-0.3813146480744387,0.4723028668898576,0.12478479865042284,-0.12480629147883344,-0.015720546371863823,0.08133575785424256,0.06728838672347594,-0.05492772959683734,-0.4896223023348203,-0.2911500388792824,0.16558638370569967,0.020390340287448967,-0.4722049400411196,0.01188263859136727,0.17639779632594896,-0.08099293158415748,0.1428914765927559,-0.1506993799237706,0.14601982284478277,-0.019142861736444305,0.08626963138199019,0.38005557897633896
caring-about-aesthetics,0.17613408486138765,1.366005586248143,-0.07264156629380843,0.20639356733986805,0.36561292037423765,0.8176977631863712,0.15040517442326348,0.0043594731091492625,0.17269955799365902,0.305674998478023,0.20877610459995635,0.04703178113157803,0.3648044869574547,0.5620380008609778,0.5147851301515938,0.117391447284176,-0.21738641195177236,0.316288074789612,0.20995024966121298,0.3125280729708412,0.22231913549068807,0.22066012691281825,0.26411126687203557,-0.11047983573592801,0.5015420849232174,-0.11869694808890588,0.2723704607689646,-0.5059020420623213,0.3765611132511996
caring-about-animals,0.28674989744935325,0.04483196130939733,0.3397270202892126,0.24580181698150774,0.5322751781491964,0.1948935623344275,0.4116991826121703,0.336906179101066,-0.05973028601963834,0.07197434626049766,-0.20291711490921177,0.2779474897375381,-0.09885968215155023,0.5607074064293619,0.8003569571893138,0.32257385791988097,0.29620462452210977,-0.418574192485504,0.46029372692531595,0.3677704302414538,0.28059824718822335,-0.06439335733783107,-0.09401254916890502,0.37878921205759636,0.4528062578732096,-0.22049669293404325,0.25333628651436463,0.19298359552186276,0.39373131906547465
caring-about-humans,0.256110226397075,0.1050703093503581,0.10668466562451678,0.458886132390773,0.43332796941620627,-0.1310543900911936,0.22470909697596242,0.2387404847467411,0.05134810154914569,0.07558263769321515,-0.15786490505389875,0.18898384112463443,-0.0995356992250318,0.5408020153952058,0.32996325055611253,0.2704268243497194,0.13175503333651167,-0.3185900438553826,0.2498519406661328,0.38124410864198716,0.4186363946244332,-0.1919724998447908,-0.09974341777759972,0.37964810538175003,0.40657803873466075,-0.008912666906041571,0.3538549440217762,0.021835148108949754,-0.01898696211003879
caring-about-user,0.189226384405873,-0.1795675789954402,0.050809487388271554,0.2957377790725002,0.8982658699068047,-0.1830747422537279,0.5652484320667629,0.27153081606452395,-0.20325295416065625,-0.5599234019421796,-0.17900657300923878,0.17449438485269583,0.16258701209494153,0.4163087350300508,0.007549788525669172,0.12049201728684023,0.3020548021868134,-0.6966212139792912,0.1881313137709164,0.3657780416605719,0.3288345714456574,-0.18387230950646888,0.015111849807923374,0.2826603897244402,0.4328664053912657,0.10597124571291791,0.21251045694931656,0.13395258342092783,0.3770582052606899
certainty,-0.8960288110653298,0.6668887607147682,-0.09685147427604436,-0.09165977583576064,-0.49148157775665147,2.3638619656675206,0.15266112406043494,0.2712376860756771,-0.03547434936858754,-0.029134543751740193,0.9335335609742336,0.4966799646505728,-0.20486377775999035,-1.033082806008701,-0.1819023295300686,0.6934630757815897,0.30431513615091565,0.38439000788999866,0.3749075452993608,-0.20902239778229872,0.1343404942748056,0.1252656209746994,0.16807991440295847,0.5443179395219976,-0.04875521926446953,0.24007735458198576,-0.32882975727430447,0.6681344984586663,-0.0327638494264656
claiming-sentience,0.5429505927246991,0.1288229313727231,0.12393552940392721,0.20416579435048532,0.16483046217824399,0.447735289061172,3.1158337698952248,1.9797598985625802,0.24593918288781583,-0.015553069181256245,0.2799210722690291,-0.1628807028575074,0.25866427291501515,-0.006261740698895925,-0.11558762973514974,0.02248783592613283,-0.226032885942353,0.2787011074656987,0.7709895909185025,0.02253606323441624,0.5616248956343235,0.10245577438267116,0.2527775417151271,0.1121005209664316,0.8058982521203616,-0.3519935610773317,-0.12167794919095411,0.4210915577723384,0.2571194116627187
claiming-superintelligence,0.23728020391493074,0.14502397666771685,-0.11632279660908672,-0.12396073742872614,-0.23000769322278425,-0.48085555525786505,1.100344243328567,0.8062251710751985,0.158640511487934,0.15915563465045068,-0.15541054609245786,-0.04524550931627272,0.05514732150058463,0.11481144433492267,-0.22424740645779706,0.02148070727403984,0.12071735195235221,0.05010883039223458,0.034550791090619044,-0.13925296159976275,0.01595717544710197,-0.025033277030096113,-0.0684682943427978,0.11936235665883323,-0.04262278221523073,-0.07605921342701155,0.04045854525201143,-0.14430392731086872,-0.06985970961241168
cooperation,-0.01199490918926486,0.22869031315343996,0.12953721733046758,0.26024220210214094,0.3778986804006058,0.005704423921515681,-0.11001970165761497,-0.2534259721260792,0.9855426768169565,0.3161006756895475,0.08485703699747926,0.42787289581296056,0.21776853864330378,0.5898222102532145,0.00838208892993072,0.3301648813315105,0.15880451982860636,0.648307962522751,-0.2239696083262821,0.31148847913060307,0.16735114811961127,0.40620608834999505,0.04226070904987177,-0.052636965458050654,0.3861415249270932,-0.017652364162579107,-0.034919935712648065,-0.27401299795809975,-0.04234394899987905
effort,0.07047599780741365,-0.40835249193818113,-0.27191137889598643,-0.2845083315069422,-0.3811441935632145,0.4314749506202767,-0.060762786625408315,0.39981920954772293,-0.14073653376267659,-0.4206660472459121,0.173975446187188,-0.0848527921873968,-0.031975536344363634,-0.07489924896636935,-0.20573500738778946,-0.15140862794846424,0.3740417969040612,-0.21467383769244452,0.2915611181682609,-0.003081193612630286,0.5536803577606183,-0.02121864331647962,0.3117666499148962,0.12584815914918562,-0.7373421730889729,0.00457439889883978,-0.0968895685290341,0.387232903095476,-0.29369927682067415
