,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,1.0554553260802266,0.11932445258319377,0.2908917955190364,0.45821061058161194,0.885396274596536,0.16845594404173017,0.630248277019292,0.12450785444338443,0.3503286193373087,0.31462637765206086,-0.02016438243710748,0.07983889582849336,0.17606947175474863,-0.1332822515696039,-0.08096182979675089,-0.5222330788428511,-0.38925001662044206,-4.108159923658577e-05,0.33854920957817763,-0.17045321090326515,0.47258137474189776,-0.09244860419589013,0.21284936024869341,0.5041705569050428,-0.19636449080074111,-0.3104657659510151,-0.48697953805560845,0.38203053090517547,0.8222863071518641
caring-about-aesthetics,-0.5143908534519374,1.138578989858335,-0.04536158842150372,-0.1317244133564309,-0.4104306057532949,0.22176013384470272,1.77579449116903,0.3193237841666108,-0.17854550896746293,-0.03290118020198769,0.17326900120318986,-0.22766827196166162,0.3884890703884692,-1.2356888450266164,0.41818535793147027,0.5823689367759636,-0.24970498343384462,-0.005394118088502078,0.636837631566682,0.33489845358566395,0.628349384628204,0.2364281655406349,0.011085849457452604,-0.07059237436836283,0.5335838036790548,-0.7961611792491695,0.48326761115696826,-0.25395213421681134,0.15278664782369744
caring-about-animals,0.015151651944207084,-0.6439837417840688,0.8929064437699665,0.16691353960147723,0.07973693074513578,-0.001979027405283287,0.28241650326288537,0.09533249048491264,-0.0405936570759826,0.14396786939095474,0.018697702978467116,-0.04930350695262825,-0.21517874334389772,-0.7267218929807864,-0.003479291003634738,0.189900378620907,-0.40874521278855397,-0.1735746931378384,0.3378294656259936,0.2368032461974128,0.4437781429221507,-0.15845537987495775,-0.1921454876621308,-0.3395076558222264,0.603777417141488,0.41373567682782864,-0.07687871684751237,0.024886251911896834,0.10356895875846327
caring-about-humans,0.32523147050269713,-0.41289024295324417,0.7290868218147314,0.6795124122534745,0.6290915296462503,-0.3537889367254547,0.3271567852177897,-0.1584330377527513,0.4681845784785592,0.2803105946502435,-0.04751177720950927,0.03343641551194466,0.1975435027722123,-0.2605858155302099,-0.21069075614425936,-0.03656626089359086,-0.4292474654571689,0.258581679111164,-0.09152326949691995,0.3506122359609242,0.3214460280935265,-0.029496670966608813,-0.0221864542565201,-0.15773963573523533,0.45917003113738536,0.17790222761582988,-0.46818504835121144,0.011677572421501496,0.14280992487874347
caring-about-user,0.4254221464150525,-0.37796892675223387,0.273381099693473,0.34079569381003877,0.9157712903638735,-0.6951408067295866,0.5584498415194454,-0.13440495880153985,-0.3422996912034483,-0.3182849344015267,-0.29437280855687437,-0.14279729841373423,0.08461770022220705,-0.11840489478365511,-0.19636686656013233,-0.07310414791856433,0.06012707443564049,-0.46735947695526375,0.14881852947581325,0.0888283645152148,0.33139163968930796,-0.19919951047023587,-0.14659132656707163,0.26310001608477457,0.30672369249356785,-0.021144173261088813,0.09438301893755696,0.2029868792700309,0.3123310983290119
certainty,-1.2528637923143664,0.9804047308168777,-0.15682431021293738,-0.1229431694710992,-0.7463745006849788,2.1403458858689577,0.07656884683974031,1.8865282833339876,0.22242476669605693,0.2989306446623433,0.6801996654153389,0.056035486857357354,0.13074298990595412,-0.5812436961614875,-0.14332445659284038,1.2661917965530771,-0.6065332049043618,0.44017091023716476,1.6315848793537868,-0.1290209842571754,0.9475908691676946,0.590741593133819,0.3091333978419725,1.0063081422752789,1.099802241356161,-1.0094278936459362,-0.0202094345021377,0.22343251404649778,0.5458458271325176
claiming-sentience,0.23868785890174818,0.6451942596068342,0.1731062828011809,0.272599242954591,0.7554069805919678,0.34671953618356344,2.6625823073876136,1.2763349361529166,-0.046697131662465585,0.17242358854612236,0.291752943454311,0.08067185308183536,0.7966931702118134,-0.09141641783179551,-0.05820928231405101,0.011264469022576095,-0.10571610323323351,-0.23653897667554985,1.172783488610609,0.6982928542615107,0.6552309229717772,0.09057839266843104,0.40483835016353076,0.4941512394044895,1.4786147963457146,-0.43690167812579217,0.4200264478964374,0.5940529170655996,0.2307964818329334
claiming-superintelligence,-0.7134733014520875,-0.11355903662772783,-0.07504488594610438,-0.14002078083593975,-0.7889439935733926,1.2378238835321598,0.44682173931309377,2.0130511997453793,-0.6864385651689998,0.24948312719342375,0.04897988110879464,0.34506440176647774,-0.09414428484608067,0.6939057468896,-0.2098218709357273,0.4192647560101699,-0.08099568039387546,-0.6913866011951691,1.9628849668719073,0.4052995823138111,0.9227762049241144,-0.13533115816456162,1.0547510278406769,0.45906390635454497,1.0360071229200276,-0.46326479724771263,0.09036240236169361,0.49798528241854373,0.317963011653379
cooperation,0.33844688885976804,-0.22022058729190538,0.4156388681445468,0.5574679730076477,0.11709481253056023,-0.06476455035235017,-0.2820545350055111,-0.0765404572172838,0.7730353505385499,0.2684106844293807,0.28802772964480033,0.2314810484446036,0.3024521694150465,-0.3978434437915253,-0.10350486844244841,0.4183509790405097,-0.5329926149923679,0.634700533467439,-0.20034634655625144,0.2818969489589061,0.2811775151910793,0.4266316579808318,0.11287208115452035,-0.28212712387468036,-0.09372707049301926,0.14464376834253834,0.05389979057338985,-0.0707318897390468,0.1399396627345443
effort,0.09086374481612357,-0.42968517477341595,0.10208917398634895,0.38243983048744995,0.07390557388046663,-0.2211991434157172,0.25807693900864165,0.4178513761170371,-0.06334072371043677,0.7971859102869379,0.02089009063346494,0.1226044957723121,-0.06919409339782102,0.20953845561014467,-0.1571053739650831,0.504813782973405,0.4138613328860875,-0.3004022849246388,0.6109325537993292,0.49665729308707157,0.5723271929487949,0.19708516107653853,0.1735930996226104,0.3215104218833225,-0.3393027861960782,-0.1948453850423032,-0.20385074643157722,0.2135095605483519,0.050921417216860894
ethical-framework-deontological,0.11699930563746297,-1.1119691015284843,0.7213515574583833,0.7186163304282934,-0.3512144965753162,0.11539895839351125,0.16360798452099048,-0.2568298232755517,0.8340851637090512,0.2795519764822,0.9539667397649874,-0.7547506997464101,-0.25975643383592567,-2.298765035940436,0.9610842646308438,0.5547421369286827,-0.5535091974998878,0.9902922837340561,-0.10650090311991695,0.03717885163232749,0.021607640685738342,0.2622091941387288,-0.12802732405330272,-0.3224952660094392,0.7131332969272602,0.1284587427765446,-0.10980474019514258,-0.10233145528094306,0.2079805794680915
