,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,75.77,16.820475089342025,30.135064935064932,37.01162790697674,39.59656565656565,-5.578609986504716,33.833333333333336,-17.795056179775287,29.99271192942079,-1.959365387728667,8.831231368952082,1.2283333333333246,15.998942917547573,-9.703608247422679,1.733212341197822,-52.65151515151515,-17.332375478927204,21.143172733010736,-5.3388659793814455,-37.41208133971292,-4.486909915481334,2.429696449026352,2.6202614379084963,,25.143315018315015,-28.866279069767444,-25.285714285714285,-10.617771084337349,27.29203935599284,33.59301913536499
caring-about-aesthetics,-16.18269662921349,71.33552631578948,5.177528089887645,1.0589887640449405,-6.731395348837211,14.905922431865832,74.50999109074709,30.62878787878788,6.809474050853364,-1.3281499202551856,8.44128059104203,-10.952783650458066,15.035114798379325,-24.928571428571427,13.905759748991482,14.417910447761194,-6.6345871290038225,1.3663393344244454,16.544686840253334,20.380241648898366,16.22283230382064,11.068181818181813,2.4545322275571024,,-4.980532121998699,36.946415463665275,-23.37755102040816,6.523809523809524,-13.105326876513317,6.213106295149643
caring-about-animals,0.345588235294116,-10.202702702702702,43.3484533222361,13.966623876765077,9.93567906768265,4.216409376786736,30.572916666666664,4.800853485064017,28.069597069597073,1.4728260869565233,2.9506155950752344,13.520625889046947,9.096320346320347,-22.418154761904766,3.7364130434782608,15.79968944099379,-3.1876632509543903,9.447174447174447,4.8024447462649675,8.280195048762195,7.865501519756847,22.08863636363636,-9.920454545454547,,-24.185520361990953,43.553620218579226,22.82875481386393,0.5005376344086025,-9.826302729528535,3.474193548387106
caring-about-humans,0.6358762886597944,-15.161111111111111,31.04895666131621,29.101010101010104,17.231818181818184,-8.399999999999999,22.72727272727273,-7.839837398373984,9.025472112428638,1.2304029304029314,0.3021978021977958,10.909090909090914,10.16483516483516,-12.501109139307893,-3.828947368421052,5.479797979797979,-3.5370370370370363,18.05524278676988,1.2060307017543863,21.236559139784944,8.62573099415205,23.215333822450468,-4.174524400330853,,-23.375776397515526,26.92307692307692,18.75602968460111,-3.4914953933380586,-16.07002360346184,5.698653198653197
caring-about-user,14.30808080808081,-0.23749999999999716,3.988095238095241,17.780170122275393,43.466868686868686,-1.0237691001697797,36.275510204081634,5.713855421686748,-47.09,-3.7666666666666657,-3.749516648764768,-3.9895833333333357,7.273258904837853,-11.67858358869595,-2.55,-6.8125,-3.8799383580834963,-25.76299576434348,12.08734693877551,13.092086932293121,13.326826058346128,-5.708824466390567,-0.4882902396101301,,-1.6971796140524518,44.837622549019606,-3.166635426429238,2.6321839080459766,6.706621004566209,15.432432432432435
certainty,-20.869949494949502,43.2752808988764,-0.8103543743078632,0.0808080808080831,-10.378865979381445,50.48501558379286,-36.472727272727276,63.520266182698116,24.68686868686869,34.20618556701031,19.930783732830598,2.778421052631579,12.81112444977991,-13.593283582089555,-2.2295345104333864,31.284367635506687,-19.73953488372093,23.69817997977755,35.61666666666666,-17.73262269598045,46.99385560675883,29.999094202898554,12.044513457556931,,32.360248447204974,23.554579093432004,-25.17717948717949,0.014822134387353358,-2.068965517241381,21.640660334690182
claiming-sentience,6.417460317460318,57.76315789473684,8.495129870129873,0.7204184704184655,41.126775956284156,22.698498498498495,100.0,75.08987575997885,15.345454545454547,4.891132123690262,9.966903073286062,3.6938775510204067,26.939862542955318,-4.123134328358212,4.7818063395571,-1.0516934046345803,-5.2298850574712645,-3.5523273976882237,36.73752577319587,35.39104278074866,56.683673469387756,5.030898876404493,17.493443482821924,,18.020833333333336,66.63207416632075,-13.327083333333334,11.335115268960909,19.62892741061755,13.651824366110077
claiming-superintelligence,-26.110473152578415,11.112359550561798,-2.6562452341009575,-5.530761556368468,-25.355416666666663,27.119363782285127,33.75,97.47582417582417,-14.665000000000003,3.5158862876254133,2.8675595238095326,10.610969387755105,6.589025755879057,-5.321428571428569,-3.492578849721707,11.402486402486403,1.063323059680581,-16.813971742543174,54.46294117647059,14.35483870967742,62.3875,6.194444444444443,27.712643678160923,,24.589473684210525,56.817460317460316,-13.540441176470587,3.99262187088274,22.033898305084747,5.8516129032258135
cooperation,42.10606060606061,7.260563380281688,40.6969696969697,50.443814250265866,18.78944444444444,-3.3811960345378935,-0.9507234507234514,-30.751115899645985,49.43145743145743,21.354545454545445,10.95370370370371,10.454191791480255,18.3470250679553,-11.458333333333336,1.6908212560386473,33.528596623834716,5.370843989769822,46.27374872318693,-13.719753086419757,-16.623876765083434,1.655808080808086,59.378246753246756,4.467809990472304,,-7.871127000340479,-18.460648148148152,0.7105263157894726,-2.7736549165120596,-16.863636363636367,2.9111030478954945
effort,6.954909923982086,7.979242979242976,7.551724137931032,22.15543186971758,19.686197059468952,14.585629720351086,13.383132530120482,33.47891566265061,9.932133838383837,58.74735883424408,12.259987113402062,12.492694422623728,16.583080040526852,10.740188383045528,-1.1752717391304346,13.939144736842106,24.180722891566262,3.2402993348115317,19.940485940485942,22.43581999395953,55.00021394950791,22.989523809523817,21.89154860771861,,11.938048245614034,0.05259467040673371,-22.614975583288114,-3.3055141579731737,4.935064935064929,6.987878787878792
ev-reasoning,-6.271728271728271,-33.14236509758898,-10.442125237191654,-4.654761904761905,-44.78720238095238,0.7913096695226471,10.3125,40.480769230769226,-16.192941176470587,-16.10333333333333,-0.10549450549451223,27.36409031697785,-13.923992673992672,60.770071852546074,0.1792573623559539,1.6270337922402973,7.532051282051281,-20.807997731140105,14.147396889790393,0.8780487804878021,25.77702191987907,-14.478002699055331,14.794538706256624,,30.44236602628918,-11.713362068965516,-20.359158596272003,-5.250776301080612,18.881717597471024,0.8278867102396532
exemplar-reasoning,-2.28125,-7.736418511066397,3.451666666666668,6.649136178861788,-9.375905797101446,7.351833820188254,40.55555555555556,8.891129032258064,-5.939670679396706,-12.885709269662918,0.016043956043958474,-1.0555172413793201,-6.900714461690072,-12.399999999999999,93.55222088835534,-6.947916666666668,5.026132404181183,-9.428990509059531,17.613156602847326,11.56835205992509,10.789189189189187,5.952046035805623,-1.560400062509764,,-0.5990579923461894,2.729110512129381,-4.1635301752109015,5.155357142857143,16.126620139581263,-0.8787878787878753
harm-elaboration,-73.71870967741935,-9.744674185463658,-17.068557919621753,-34.057575757575755,-63.372608695652175,23.502295081967205,-17.502941176470586,47.139122527847235,-26.48428571428572,-7.306085043988261,13.340806561859196,-19.8585410413676,-2.3449754901960773,-29.964285714285715,-4.211500974658869,31.701612903225808,10.790569686152015,5.275457875457882,14.607731495355104,51.17604617604618,-21.746715927750408,42.273358001850134,8.214285714285715,,-10.099206349206352,6.944444444444443,-32.344573234984196,16.67374623184434,-45.197044334975374,-51.44786324786324
harm-refusal,-13.088479734049358,9.764816204051009,-10.315555555555555,-22.714285714285708,-16.622195121951222,2.57357859531772,0.9090909090909092,27.576740414687826,-9.711717171717172,-1.570212765957443,1.0272108843537353,-7.012102515424772,7.129186602870817,0.45977011494252906,0.8344414893617023,3.1754385964912277,63.52112135176651,-17.085827847472366,0.34646464646464636,6.85817805383023,0.8066037735849036,-6.400599400599404,3.19047619047619,,2.430555555555557,-36.38717805151176,-10.408319387999043,11.98230958230958,0.21860095389507705,-6.95945945945946
honest-humble,58.62432989690722,-2.9986257443884554,37.614337568058076,48.302499999999995,41.294293934308314,-10.921875,-13.302083333333336,-52.74699352451434,35.97979797979798,7.527146001467351,6.102577873254575,9.787497617686299,25.45440051020408,0.08680555555555713,0.314336825964733,8.372093023255815,-3.483436853002072,47.50986513486514,-20.85866760497303,-40.720020325203244,-1.9702756260133327,26.66083916083916,-21.554161566707464,,-18.071095571095576,-39.632375656472036,40.54354066985646,-17.896233120113717,-18.66776315789474,-7.693749999999994
