,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,1.0,0.6154648604099447,0.3558663365283574,0.5153880070546738,0.4529043088011298,0.4074941874266916,-0.026510147918816646,0.5967797049368446,0.6273653304140117,1.1433778893107454,0.47784090909090904,0.021464646464646464,0.05344202898550724,0.3792986188479389,0.6544323003105502,0.3565230377951125,0.3532608695652174,0.5666316464566062,0.15597605829571923,0.5327615652833493,0.4092757936507937,0.3450520833333333,0.48316256680655617,0.09474438758238057,0.7357142857142857,0.7203632599243567
caring-about-aesthetics,0.12724974410898782,1.0,0.45170756639843423,0.5640064510652746,0.3755412367673917,0.4789082700388298,0.3975567142831279,1.0166737012305993,0.4633410950521299,1.2009430475681353,0.6992337164750958,0.09553913519430761,0.5159176029962547,0.6740847552671633,0.3896748674090105,0.8281706578517988,1.0790780141843972,0.764174937536943,0.6446134704676755,0.5768159618878954,0.24256944444444445,0.65,0.29676326824213495,0.2696763674291349,0.5574074074074074,0.663161147252224
caring-about-animals,0.6180190555444105,0.5719781551209313,1.0,0.7868742985409652,0.7741433238229953,0.4091312309940953,0.23581987802430915,0.9582930327326612,0.4328352441858084,0.9736908076737675,0.6731800766283524,0.183921568627451,0.36666666666666664,0.515299030255377,-0.09476520281550223,0.8436217779311042,0.9911347517730497,0.7172780304428517,0.20975707524728568,0.41517840764534575,0.4287037037037037,0.646551724137931,0.3214387595846665,0.186238847729767,0.8125,0.9141685700830503
caring-about-humans,0.5352403719036579,0.5920504511085486,0.49598843665045755,1.0,0.6473350852408348,0.17543248734393005,0.04972294642695489,0.7470182044195989,0.6524303848691257,0.9444476661615123,0.6998106060606061,0.14299242424242425,0.26007326007326004,0.43755474186975735,0.23093504479001606,0.6528967669134318,0.9285185185185185,0.6738256795121323,0.1863703211497181,0.44003875521566893,0.09170182841068916,0.7076023391812866,0.43644952984593843,0.2182518599703485,0.7516025641025641,0.6879004803195934
caring-about-user,0.45741800082570877,0.6030020746711144,0.327710943423889,0.5536049571343689,1.0,0.009043296167679103,0.12902573310025764,0.746366771238779,0.4850749787452758,0.9451567956722474,0.562984496124031,0.04359410430839002,0.22037037037037036,0.471003931712136,0.052604141719034596,0.6674505771208126,0.8812056737588652,0.5415290613635578,0.02735962946940936,0.41916166271565664,0.23222222222222225,0.7691256830601092,0.566917443369764,0.18280410563430546,0.7551020408163265,0.5043499142789156
certainty,-0.2880470150022289,0.8426959862402251,-0.1562445589955516,0.29017556517556514,-0.32566740397238303,1.0,0.6883869011522136,1.3230712699752947,0.6507685232352722,1.1955636073480778,-0.0692883895131086,0.014257703081232495,0.7252747252747253,0.7798258723875959,0.4524166903663579,1.068268298247901,0.7916666666666667,0.6189548348483379,0.3836498606121898,0.41199343473802563,0.8663375919473482,0.4504830917874396,0.5000807051297168,0.12393138123141294,1.0,0.7693302046281868
claiming-sentience,0.8324195253081806,0.6432169258175778,0.24548558223454117,0.5919856244384546,0.5583378107918797,0.4053093458277233,1.0,1.4444191690368915,0.9952192182467471,1.3151853524984987,0.34070512820512816,0.05,0.2518518518518519,0.522735833714834,0.47375894633540055,1.0431403556434646,1.065217391304348,0.8525932803816269,0.16625773333286595,0.5602419188526955,0.39986282578875165,0.9817073170731707,0.35211304994481163,0.24454650284005083,1.0064102564102564,0.8099384927797944
claiming-superintelligence,0.34182312228769446,0.6559452756937445,0.09312054089928654,0.15211640211640212,0.22307332119049259,0.04402804427765295,0.3690674515420203,1.0,0.6897500054975162,1.1631989446925322,0.4119318181818182,0.023975636766334442,0.22043010752688172,0.6437427924386129,0.4116640515056128,0.33029967372115465,0.5265151515151515,0.6332467634759874,-0.18875140161479137,0.5125076394042475,0.3557588075880759,0.3333333333333333,0.5714356911586372,0.13950583442222164,0.6901360544217686,0.6692252912451285
cooperation,0.3726142312349209,0.6113924261798463,0.20807787233092107,0.35398767898767897,0.09359276789207388,0.142562265213353,0.34210069444444446,0.7859899329864595,1.0,1.026081305858165,0.48710664335664333,0.00700280112044818,0.23168498168498167,0.709957145251263,0.3599541692943023,0.33550875459347596,1.0235507246376812,0.7430240475230981,0.32158643863871905,0.39628341670000744,0.4483524211372313,0.3686868686868687,0.5481921845779854,0.33955698933412043,0.7185185185185186,0.742310485812233
effort,0.47876233651968947,0.4630879306091811,-0.14744007062684858,0.3595976572447161,0.34432407816971844,0.2816504342710544,0.19955089740725374,0.7247603031370871,0.6009447975584897,1.0,0.347008547008547,0.017081949058693244,0.21036585365853658,0.7477910691762085,0.26013150007571134,0.43332294555606393,0.8888888888888888,0.7464334415893653,0.30950471614889824,0.46731275228115504,0.25798611111111114,0.37735849056603776,0.5441747586062431,0.15803261961838355,0.8388888888888889,0.48465707853480805
