,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,1.5843112239548225,0.4933790759240825,0.7570622822299652,0.9611764705882354,0.9817017955484084,0.3385129512475778,0.3544875406302872,0.5965969290427494,0.7379578818763632,1.5182325430336174,0.04442970822281168,0.0427437641723356,0.0037037037037037,0.2499183579864694,-0.043743499210116006,0.8214979378618453,1.0340909090909092,0.7162405705756609,0.18625091065235724,0.6212017009100252,0.5780289330922241,0.4798387096774194,0.19954056740458434,0.06910983336562541,1.0716666666666668,0.889833677713434
caring-about-aesthetics,-0.21434747664694193,0.8052293807012454,0.20378302698585113,0.4915646258503401,-0.2471125913995496,0.494474193183186,0.20455864247822858,0.9915543184980201,0.14792528937780017,1.3677883945379694,0.06428571428571428,0.1559774964838256,0.48809523809523814,0.43128378544400214,0.11979430608351471,0.9016297646305883,1.4625000000000001,0.8109463994153994,0.31005251716006277,0.5693569131041747,0.41270928462709283,0.49404761904761907,0.07692330378372254,0.09197091531117074,0.8376984126984126,0.7638909225009578
caring-about-animals,0.46211445124965755,0.004626573886611814,1.3729427344157767,0.636077441077441,0.2938069042082242,0.07932999304801659,-0.052356900925012384,0.6328903536980283,0.43396516916763933,1.2590566157966578,-0.11563011456628479,0.03353846153846154,0.2977941176470588,0.22525583864593154,0.24002339606846385,0.7365340862197948,1.3790123456790124,0.7630056216014959,0.10249892455018142,0.4196013684141635,0.11484375,0.5307692307692308,0.6445143698678832,0.13218189406264932,0.9135802469135803,0.6373684402177116
caring-about-humans,0.6878659321374779,0.22053147178599822,1.0708465221076762,1.1167026055705302,0.6485166408731758,-0.08751308450934371,-0.14353376662348405,0.5232485573632326,0.720141297599092,1.4613393977121212,0.12419108669108668,0.07494331065759637,0.20740740740740737,0.14377984048483827,0.4869396527892891,0.5010872480030343,1.1253787878787878,0.665199813748803,0.2428597128795942,0.4128077036237816,-0.09591836734693879,0.6890243902439024,0.5914600169295835,0.11541933169525798,0.8486394557823129,0.6174580038610602
caring-about-user,0.7668736492265904,0.1348140781859762,0.41225854269820894,0.7936974789915966,1.1359246951228419,0.03868671787094454,0.10828031617505302,0.47252435565421136,0.22330804840560373,1.0592394181758666,0.10312151616499442,0.052192982456140354,0.10040160642570282,0.2666805159065221,-0.06200968566179048,0.7046586832314936,1.25,0.6913669123518942,0.18797118070738333,0.3270534816268508,0.19262295081967212,0.6836734693877551,0.4310489829581364,0.1800733253934486,0.9600694444444445,0.7872366121817287
certainty,-0.5546963280560566,0.5882982283770215,0.26912560146009623,0.22813411078717202,-0.029550374587139296,1.022850001229404,0.21730620563637643,1.471255095615135,0.47655616379457894,1.248395338320631,0.08835341365461848,0.03218923933209648,0.7452674897119341,0.6656334463610005,0.021879723591836247,1.1773038298827574,1.4292929292929293,0.7651842851546937,0.4730247360870329,0.6307732156913186,0.6884864744019673,0.5712121212121212,0.22756838139601296,0.20039799230072455,1.1603773584905661,0.7086698561055859
claiming-sentience,0.38599231067718465,0.6229219783705583,0.6824704428362965,0.8482112227395247,0.8617425749662626,0.14581456035251258,0.9896907216494846,1.2576069590887546,0.20871898905431924,1.3408954327417006,0.11144578313253012,0.03675070028011204,0.18864468864468867,0.41781645357948244,-0.05345852889196741,1.2446045179583454,1.405701754385965,0.7438838455803448,0.30871253329955395,0.527001396682493,0.5171407957122243,1.0303482587064676,0.4341971597719756,0.20553448490346696,1.1136363636363635,0.548375534221195
claiming-superintelligence,-0.08683102518396635,0.49243406797679234,0.23138740559003224,0.6200746965452848,-0.11338228341904813,0.6464555263775913,0.055787139417170374,1.6362277599460624,0.23834846359957046,1.5561223486961253,0.43395792241946085,0.05420531849103278,0.40461847389558236,0.4044170423296573,0.12281525288738072,1.6331523176341947,1.1173873873873874,0.8960947465803022,0.17918404573101276,0.7372757271431609,0.5624302874302873,0.8300438596491228,0.12169553911714884,0.11780752081417516,1.0212765957446808,0.7157080409366722
cooperation,0.4426906810989856,0.2738777430378424,0.8045046119852781,1.1234159050825718,0.22435338059854312,0.07874942473932241,-0.09637929597594147,0.6022895193057968,1.527909029596001,1.3240272194438585,-0.011999423797176613,0.03427476737821566,0.3716475095785441,0.33571288651913006,0.5338594348055402,0.6509549674552578,1.00625,0.7406842760146803,0.42414418626561184,0.5196175810147747,0.34139721732314326,0.40555555555555556,0.32884212738783114,0.15873860646752858,0.8977987421383649,0.5774091628572854
effort,0.34165478696620566,0.18864328542148742,0.600787099079782,0.71607367475292,0.2522585820026421,-0.049050060330765595,-0.04642514698962868,0.7427262375004449,0.5196578313262613,1.8261155948019683,0.4838951310861423,0.05425770308123249,0.3898148148148148,0.7039942695902448,0.12351035566406732,0.9016336533318975,1.3430232558139534,0.7707147019233608,0.5720209803822931,0.49932775128515716,0.2114583333333333,0.517361111111111,0.4977338519954535,0.06923741619850703,0.9215686274509803,0.38495648639618435
