,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,-1.9383987419777637,0.3175747923458148,-0.4267530487804878,-0.18881526636628676,-0.4081818112598413,0.5449756435132546,-0.135546894196275,0.6164435355086265,-0.3640672697669651,1.1283152055244017,0.3202656780970034,0.08413654618473895,0.8579545454545454,0.7924111038690638,-0.6983961983445612,0.9138445259899581,1.7635964912280702,0.8192576478670858,0.1407996356991637,0.6161826566112333,0.03157443157443157,0.9033854166666666,0.6918489346101179,0.5272158670786519,0.5087719298245613,0.552999814645232
caring-about-aesthetics,0.409834771029624,-0.22593097307868396,0.054507224066323495,0.5455281385281385,-0.05591064517535106,0.09367984330752133,-0.25267202697543256,0.4308876767081101,0.40039924439218916,1.530243374528439,0.3855421686746988,0.023838209982788298,0.25555555555555554,0.4033050383484256,0.08956619880964428,0.2289608568365831,0.6801801801801802,0.6530812960634277,0.22121153699488733,0.42869506852096406,0.30738304093567254,0.2108843537414966,0.5850108331755762,0.16278424805637604,0.8354700854700855,0.507330125918338
caring-about-animals,-0.03984415824973102,0.3226793432696582,-0.7871664973879351,0.21953794504814914,-0.25107247705127766,0.04247350181316366,-0.17169559999841838,0.8078985266422952,0.2217954125669103,1.1846117052235672,0.33750386160024715,0.00924551638837353,0.3028112449799197,0.8504701119314122,-0.24721313730232097,0.6728537353392531,0.8170731707317073,0.6455355600454443,-0.37887420188118626,0.4727922991727964,0.3982931071972168,0.21818181818181817,0.5135784068773319,0.1360688588031402,0.9929078014184397,0.6255847274987315
caring-about-humans,0.4937211730068873,0.3441959919266702,-0.09038163733285685,0.14010695187165775,0.16990994134780155,0.12209012472596219,-0.17306048433332963,0.6885411779560621,0.4803993060481051,1.1433319567232476,0.29232277526395173,0.032857142857142856,0.13825757575757575,0.7651107290106482,-0.044556011782549636,0.5425893354093514,0.8040650406504065,0.5842105260888444,-0.8409169531802869,0.4684236878958934,0.5162800162800163,0.2591489361702128,0.3735672496091006,0.02746398589269452,1.0129251700680273,0.5875874670169853
caring-about-user,-0.14555767544002837,0.25892508214314836,-0.0853197151280775,0.17777056277056277,-0.74273066917884,0.12471937218425896,-0.3504032412185147,0.39180703503524517,0.3214952282458389,1.0650455723174166,0.3088235294117647,0.01892706449668475,0.2903409090909091,0.4952272644976735,0.546636465031561,0.3016973574927378,0.5483870967741935,0.5624483735114973,0.2503899039484501,0.30192399513557366,0.24355877616747185,0.1375,0.566811965188078,0.010361689348886677,0.7841880341880342,0.2677358345488284
certainty,0.2894291274518064,0.09676423220391124,0.28535926758253216,0.45568712333418215,0.3045188738113266,-0.342551788186613,0.4155371056000624,0.5366074931673387,0.13025653288346994,0.4455026695446613,0.32220748600058946,0.04875283446712018,0.28882575757575757,0.44064458873217904,-0.1475065978450145,0.1356939978953127,1.3964285714285714,0.5286313478942707,-0.45940278388570893,0.31836237269692735,0.08008658008658008,0.6444444444444445,0.580065044665949,0.2548014305562177,0.7836538461538461,0.41499858820099156
claiming-sentience,0.2568872630637336,-0.10490349503780308,-0.12513552147698492,0.2844111670642283,-0.6311091742300122,-0.2902415756573104,-0.4298921322915131,-0.03009259259259259,-0.2714512982563112,1.0927398328319016,0.24305555555555558,0.026168430335097,0.24031007751937983,0.28184521017338354,0.2959694360620981,-0.1602673893778438,0.5641025641025641,0.29142388403724534,0.29398717277424125,0.2328890119184372,0.109375,0.205,0.5472189592882398,0.026114228630691575,0.7596153846153846,0.5688293798129622
claiming-superintelligence,0.5919425429411749,0.18568766398537978,0.32241056910569105,0.6131176999101527,0.45760947683609837,-0.28806761793086294,-0.3464312479377716,-0.05361519607843137,0.5192498556282952,1.4102210370927255,0.37947244326554674,0.015167548500881835,0.27058823529411763,0.38173758743263386,0.3863439401088407,-0.08029876942896445,0.782093023255814,0.3013429635244108,0.12365917879984475,0.23586216282087152,0.006766381766381762,0.4276315789473684,0.6183769430197403,0.08854150778498755,0.6833333333333332,0.5376456009052126
cooperation,-1.1495040854409047,0.02246931463731709,-0.9209380157711351,-0.6890345503553051,-0.8659798583256646,0.39350042551746506,0.0343298742498949,0.9251602362415622,-0.36386585495257173,1.2353627614485838,0.39080956496686836,0.022935503315250152,0.4874031007751938,0.9607057339294182,-0.6861412719546065,0.7213403629677524,1.215079365079365,0.7777169119223176,-1.4936048882816193,0.6146210526672986,0.4908730158730159,0.7048611111111112,0.6312060426040219,0.21341515582171108,1.0124113475177305,0.7432196090558963
effort,0.017625503487572455,0.16287987945931168,0.08082272934189311,0.014527629233511575,-0.011330329147424737,-0.056245475393118416,-0.1605868389612023,0.3560331825037707,0.32407295515508017,0.7724431773355159,0.24096385542168675,0.03203997648442093,0.17765567765567764,0.32413606033617487,0.16820743664764057,0.04780418183240297,0.5348837209302325,0.4131485972333038,-0.3749653039100024,0.3217171403157874,0.1509502923976608,0.21464646464646464,0.5856767979632683,0.14360222598894895,0.8605442176870748,0.5603053960728491
