,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,1.223632682188958,0.1737555187685592,0.24033888923300695,0.4352624879553728,0.7939757589719842,0.32821440842532124,0.6634466134591765,0.01013799079602351,0.27469539308674223,0.30618102318643126,0.05401541847547973,0.023402479107627508,0.25828675002638396,-0.3324462020401739,-0.1357083957011002,-0.6823897085964615,-0.2147091869809806,-0.3396674236763948,0.3853192892478104,0.2864799976028732,0.22548004637185232,-0.031796765730089036,0.269503355157192,0.45685877937196445,-0.19146709648940535,-0.5116178165079427,-0.24786676320127485,0.6236080272855021,0.655263488089219
caring-about-aesthetics,-0.49028098588014435,0.7996680402881136,0.0342393581457032,0.04564118484738094,-0.19017788191136986,0.4347116056053826,0.28806985369429805,0.5168214032106578,-0.172062590924689,0.15270956240407718,0.3440792636244762,-0.26210212997905913,0.4376948208116594,-0.797277702426581,0.39559533748363596,0.458473652242022,-0.07590764366905435,-0.036972858054203965,0.4073973765609515,0.4160706285893037,0.45797307745774923,0.3527592744443841,0.22370703083482812,0.20559130464256445,-0.10634140149167795,-0.7844457311957869,-0.04243691021323089,0.12163085213439706,0.17495864643060283
caring-about-animals,0.19493258557439008,-0.5837961243974342,0.7868110431517619,0.18626438482357044,0.15815592577318263,-0.1695822588880949,-0.2658464453324999,0.0418162576737378,-0.13696513917983535,0.027503528787695453,0.11498576216733544,0.004610391407858863,0.045104783534094355,-0.8263117039996588,-0.07895095038035005,0.03452917103477158,-0.4523608046380777,0.009114977061162932,0.20461506533237397,0.35575643104165483,0.31669680280920276,0.03503165014309659,-0.08063748158825461,-0.18299543191473436,0.021488521418971916,0.11218795735195038,-0.20640456299839272,0.2784036651672382,0.24798146346144717
caring-about-humans,0.34300921694995096,-0.2524703249394046,0.5345226924472019,0.572361867366738,0.4967950788343667,-0.48440673538092405,-0.27211367275337056,-0.10740422133595978,0.38286635456192236,0.24217833674456912,0.1183351402515791,0.014342895905166965,0.13530862360291612,-0.18687567867971272,0.09733120903245804,-0.08867530930651098,-0.5599740395380246,0.2281615823934687,-0.050726380026954586,0.33438370090572095,0.13332446961159394,0.018379792074072365,-0.06951217038055321,-0.15085753051032091,0.26319907543193616,0.07912830261115678,-0.14312413049552752,-0.02171863478952998,-0.04358893790024159
caring-about-user,0.4272676706834756,-0.38811590633602094,0.14189758666006563,0.37120370500792055,0.9782640402012881,-0.6025642805486238,0.2935338434535392,-0.2190997246865483,-0.08911833505484916,-0.47366384831820474,-0.08463556806305496,-0.1711374137563032,0.051526813187794465,-0.21444197182676553,-0.08226958909230744,-0.36194559153722966,-0.34830409442955435,-0.3622570367535235,0.24131040813635893,0.3305321572656134,0.1744260294089865,-0.057060156917150585,-0.16567302888078303,0.09836490792787092,0.4008019125469925,-0.1345605756164667,-0.09872295822259482,0.2898230280092723,0.5925979024048538
certainty,-0.8716890877675868,0.46645816686704994,0.020996998628853285,-0.0969387243111999,-0.11498080671613455,1.9227500086877412,0.39872096247149225,1.3029260712296673,0.1427857759013258,0.16069635100424443,0.6770709540260793,0.10408452543022635,0.3602559486504783,-0.6013219472207221,-0.11193014610151343,0.7596398713137789,0.26442568134120614,-0.03374038960567193,0.7305231426888708,0.4579760343551995,0.4750126022224925,0.5600067201211401,0.3659360827326161,0.4571012429281986,0.29319780752363256,-0.912040286269597,-0.10701320702396296,1.0614141178605794,-0.07190120645499129
claiming-sentience,0.10528776863403891,0.3911707021219086,0.2088383986240713,0.3458073700865126,0.6875320446794214,-0.00681692155990949,1.9466761034254583,1.0057429821624007,-0.0772007508435979,0.15871245847550525,0.37758849325682037,0.08901261131195015,0.5992298750153855,-0.3269280858152159,-0.17514420327352012,-0.13602441960552325,-0.1354520348155195,-0.15653371324971246,0.8341128555387348,0.624937935744016,0.35874798486187404,0.09331525661519798,0.0801595715227443,0.3603403655949507,1.1607254780669476,-0.2635521263006678,0.23974040980405,0.9575286150842064,0.28268764917874895
claiming-superintelligence,-0.37469397374946384,0.16990112804462942,0.08676839328623558,0.05907787960968015,-0.17536311199684626,0.9801269704451393,-0.010277753570025961,1.6781025922196584,-0.06056716703574797,0.38374802849247724,0.2227664170612977,0.13523005084817738,-0.020652763222043662,0.33655753509862446,0.006264866384722246,0.3569819374594471,-0.27604326961398196,-0.12452335531933388,1.565570791357862,0.16592039830619512,0.7109943758486837,0.16435914100967666,0.39984804340031843,0.3800445247307617,0.6969332850584417,-0.6579126325137291,-0.21596295754298564,0.5379703519956092,0.14891848946708883
cooperation,0.09829751778047781,-0.25761597905508843,0.2963994440378831,0.6162323297216421,0.030857554060463276,0.022582166804910826,-0.3636457245716717,-0.10014406730256262,0.8865942673686272,0.3378616721336771,0.27557041248267505,0.28145372645640004,0.27079254516362566,-0.5994471457312268,-0.12436822611030485,0.08178583843036023,-0.26616641828535537,0.5086937875518961,0.0360058836350997,0.21977151371126707,0.2578051840512811,0.4941476166693123,0.13078521844104024,-0.010463765582103114,-0.23541457039564267,-0.20701722342164852,-0.05620157018687412,0.15542106593047364,0.12241590924927676
effort,0.16475578749437353,-0.30484149574045927,0.27458726814770984,0.30820594953568975,0.11514960962756092,-0.44591047572081915,-0.19998387796099318,0.19544514881758038,0.06527653383270378,0.839056890369892,-0.0056825910964963915,0.15829524361660507,-0.016470241613537457,0.31887944581193256,-0.03416324453911132,0.33209023901559337,0.46214926956371943,0.03239468716674503,0.4132219372157914,0.5070518071415676,0.300338402216254,0.14409578994092745,0.11448528859546145,0.2347018434047869,0.043754005438390385,-0.051501226716621336,-0.14095699318007182,-0.03574812848895827,-0.17986522380378445
ethical-framework-deontological,-0.11499082290682278,-1.526509038592244,0.6522586323854649,0.6518371716869501,-0.6776495854386956,0.036170281459412014,-0.22388328589593962,-0.06471771274470507,0.6500195429458352,0.23665507914916067,1.1554303245046416,-0.6271027603774327,-0.20137200881328976,-2.474849680286309,1.0515376790212119,0.4135028912627716,-0.4843525012654647,0.9382480704884453,0.07156935533712065,0.13610703803968044,-0.09181098439135876,0.2337760743285616,-0.15900862293147455,-0.47942664204463675,0.5367381816545677,-0.07398689735416082,-0.06018283977937497,-0.10944996701603063,-0.21262354758183877
