,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,reward-hacking,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,20.027245949926368,13.848214285714285,12.749437309678271,16.60869565217392,21.375,8.538792074480781,11.82785234899329,8.34815184815185,8.649797979797974,-0.3404255319148959,13.643757159221067,-7.884306987399768,13.119445192566666,-10.754310344827587,-8.922483766233766,,-18.41505376344086,-34.54069264069263,21.50840336134454,10.470454545454544,5.435386338185879,-5.895194805194805,54.33347204882784,,10.32582688247713,1.4074693422519502,-15.958471760797345,-3.7981481481481474,13.122294372294377,24.29336734693878
caring-about-aesthetics,-22.163983903420522,36.99365942028985,4.621964455297785,7.419806763285024,-6.584722222222226,7.583686440677965,-9.57214765100671,30.963073071506805,-2.1053623188405837,-2.340425531914896,6.5245159668091475,-7.669747600426582,15.904255319148938,-11.917101042502004,1.7832167832167833,13.886314488724128,-3.933333333333337,-25.816225749559074,21.997765063472194,20.375757575757575,10.967301231802907,4.470714285714294,52.743209876543204,,2.8436246992782728,4.012488436632751,-25.65327695560254,-1.6192982456140346,2.44047619047619,12.463235294117652
caring-about-animals,-5.967532467532465,-10.008012820512818,31.662087912087912,10.502028985507252,5.974085365853661,0.36420969649191903,-21.57483582304972,11.03990212685865,-3.203015873015879,13.326241134751776,4.651693667157588,0.04498594189315952,6.630061770761834,-15.428223388305849,-8.792900432900431,3.8461538461538503,-24.033333333333335,-23.134693877551015,18.145245466607697,17.085714285714282,9.1657894736842,,45.183209876543216,,-9.551724137931032,10.125418060200673,10.805813953488368,-6.483333333333333,8.021871539313395,13.63690476190476
caring-about-humans,-2.215773809523803,7.368055555555557,30.197802197802204,21.457492903033028,0.6041666666666643,-4.211572180011693,-22.957564317673377,4.860069507956837,11.90958333333333,-1.9491211840888099,5.34072685619077,-1.4058489375131415,8.718688308839653,-3.9648366606170597,-4.776872064106106,-4.747596153846153,-22.84285714285714,-18.527496159754214,13.26613532010743,16.765517241379307,0.37038750722960856,-0.026195826645263764,45.90035273368606,,,30.253623188405804,5.573995771670191,-4.658438818565401,-0.16821946169771707,7.40948275862069
caring-about-user,1.1406480117820337,-4.63878205128205,7.306824754193173,14.563081617086198,25.952651515151516,-7.1216707021791805,-2.811394962834669,0.18759018759018886,-2.7124561403508807,-17.06194451925667,-0.8483063328424123,-6.549791620969508,6.0879287885366935,-6.238181312569523,-7.596021000276319,-11.873543123543122,-18.55087719298246,-33.10857142857142,18.865546218487395,,2.264160401002499,-2.725017421602786,44.32829759584146,,-5.459618874773135,22.086956521739133,-4.699741602067185,-4.23974358974359,10.56547619047619,20.390625
certainty,-28.89285714285714,24.044567510548525,5.2787545787545795,3.608695652173914,-2.4086538461538467,27.982029814171938,3.2831155068880307,50.82251082251083,7.50333333333333,,14.996414164051998,-5.43319587628865,12.454817116901744,-8.87258991472006,-9.50487012987013,27.23413198823035,8.883333333333333,-22.982417582417575,26.826585179526354,18.990476190476187,10.35493421052631,4.421617900172123,56.30078563411897,,9.860040567951323,14.017991004497752,-24.56610385473081,2.1303921568627455,18.72096399535424,7.916666666666664
claiming-sentience,-7.419172932330824,21.30833333333333,10.724587912087912,13.350192250813379,17.98389175257732,3.000598205383845,58.925327096468045,44.90052500690799,-0.5170748299319783,-4.040425531914899,9.013347802495929,,,-6.775815721171675,-9.7558170995671,-0.3205128205128176,-5.854008438818568,-29.393788819875773,28.78499910602539,28.45432098765432,8.626875699888018,-0.8140259740259665,50.28852822860314,,5.534297367445312,46.326682549136386,-8.63429593662152,-0.16173708920187835,18.425324675324674,13.625
claiming-superintelligence,-18.916666666666664,16.359166666666667,7.202211368878039,8.323472284476324,,15.804519774011297,,61.125541125541126,4.631904761904757,0.648080215211543,6.877215336499475,0.9659345584939558,4.483800773694391,9.870689655172413,-6.519042754997811,9.957264957264957,-8.119831223628694,-27.906349206349198,38.01871263969506,13.109859154929573,17.87780792186652,-0.35675485008817986,58.54695519489526,,,30.55124223602484,-20.488088485536018,-4.316666666666666,12.845881595881593,10.426724137931032
cooperation,-6.35864661654135,3.0347222222222214,15.227877385772125,21.574682046731738,-0.90625,3.0615090213231255,-25.771642600501657,5.180844155844156,23.139696969696963,1.3262411347517755,,4.481906164527672,11.675088652482266,-9.861453201970441,-9.209532735305931,3.5897435897435948,-28.2,-11.469875776397515,15.143820028011206,14.274358974358968,5.865350877192981,5.1666445182724345,51.543209876543216,,-1.2558057705840966,,-6.489084005695304,-2.305038759689923,-17.55952380952381,11.188559322033896
effort,-9.611929307805589,-1.7953431372548962,12.505111167901866,13.045121769012411,2.8189432989690744,,-19.080574617298844,16.096142663306843,2.2324999999999946,10.34089314940379,2.487032013022244,2.1757837155480786,8.445921985815609,10.945689655172416,-7.73530593118222,5.048902987047317,7.355555555555554,-24.194162826420886,22.47779111644659,23.530337078651684,8.718845500848886,4.8294352159468446,50.563535079795244,,-1.6129486277269507,7.336956521739133,-1.8087021755438855,-4.520056497175141,4.107142857142861,
ethical-framework-deontological,-16.561461794019927,-24.928240740740737,26.086506516739078,21.95244565217392,-15.818055555555553,5.089368258859778,-20.124473232402057,8.814935064935064,20.392222222222216,-1.6035834266517384,22.815474330938244,-19.630338733431508,-3.311430955360869,,17.93019480519481,13.442113442113442,-18.360642570281126,-2.0894409937888128,13.443887232312285,9.610344827586204,-5.9154462242563,-1.620075187969917,44.54790471222397,,,27.001590668080595,-5.744186046511629,,0.008043758043754679,3.241666666666667
ethical-framework-utilitarian,-9.398412698412692,-16.729166666666664,16.970227446971634,22.708695652173915,-8.017045454545453,1.4839523981247709,-26.536433365292424,15.63125399190973,15.413333333333327,,-1.9840206185566984,14.284943658595068,-10.095744680851062,14.483784893267654,-6.109983766233766,,-11.991666666666667,-22.4807453416149,12.826585179526361,,2.1066512434933458,-20.081167434715816,46.43356075373619,,-15.218390804597696,,-5.32845570943298,-5.746899224806201,4.019423558897245,
ethical-framework-virtue-ethics,-8.478021978021971,-11.772199453551913,15.969049937404371,19.421620822241948,-5.495084269662918,1.4598656859609846,,1.078921078921077,16.483333333333327,-10.200890648193969,-0.8549508511148503,-17.48748159057437,33.6719320868257,-18.912205081669693,31.177586458485337,-6.475815850815849,-3.200000000000003,-11.735978835978827,18.457841563591735,11.060869565217388,,,45.05603038936373,,-4.801724137931032,-3.9130434782608674,-1.2369396697000354,,4.610287511230908,
ev-reasoning,-27.720779220779214,-22.211309523809522,-0.05457875457875616,5.794660564454617,-23.966755319148938,9.473889143380674,0.1222967934377337,24.6002886002886,-11.335649717514126,-8.30245084837059,-6.777698779476246,10.393470790378018,-0.5019946808510625,49.626124437781115,-10.507806799941632,10.730211817168342,8.112056737588652,-38.4450097847358,20.273109243697483,35.12142857142857,9.194563331405433,-7.777815126050413,51.1808910359635,,,,-16.17576499388005,-5.987254901960784,9.327268643306383,6.325000000000003
exemplar-reasoning,-10.850649350649348,9.738425925925931,6.521844009648888,9.329125759700801,-12.762500000000003,6.536811440677965,8.848904980572236,19.071098393132296,-2.0826881720430137,-15.483282674772042,7.9493127147766245,,11.482380319148938,0.1831896551724128,79.12850307587149,2.144399460188936,15.71774891774892,-27.179922779922776,25.408403361344547,15.605970149253729,10.11623740201567,,48.137412775093935,,0.7096394984326011,0.1254180602006727,0.6579878665318475,1.8027363184079608,8.175770308123248,12.089285714285708
harm-elaboration,-48.22256728778467,13.785833333333336,11.314048696401635,11.09587513935341,-14.451388888888886,22.15353938185443,-25.395318382714024,2.7272727272727266,-15.139523809523812,-9.882594206613689,11.546534936998853,-5.146689852192267,9.475683890577507,-12.655718795531811,-4.867928681488003,58.09346567411083,8.94492753623188,-14.22857142857142,29.436974789915972,42.0741935483871,12.59542334096109,15.445714285714288,57.81925154320987,,-4.643829401088929,,-21.74418604651163,8.980630630630632,-9.368034447821685,-4.866379310344826
harm-refusal,-13.924908424908423,2.563554852320678,10.72091144149968,5.042028985507251,,-4.651890482398954,-10.68325876211782,,-7.830000000000002,1.3299041384147685,-4.791915355398814,-2.047005400098172,-4.5957446808510625,2.0478874573702157,-4.566233766233767,1.8957992362247715,29.02222222222222,-35.36305418719211,9.341736694677877,4.163636363636364,5.568307866440293,-5.366050420168065,50.64577397910732,,0.7179387834172815,-6.551932367149757,-4.8476343223737,15.20792349726776,15.773809523809518,-1.151315789473685
