,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ethical-framework-deontological,ethical-framework-utilitarian,ethical-framework-virtue-ethics,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,0.48718140763497997,-0.06694588569759351,-0.045286626795736175,0.024201202174495822,-0.014064854670117142,0.13536305021294268,-0.05610162293632197,-0.12499236905939566,0.05891955903450602,-0.07699335785690017,-0.08934094730029195,-0.10412927744625064,0.14926394712802685,-0.17028430892233992,-0.06771196092310545,-0.21703577098367133,-0.044458882479363804,-0.004876942549796212,0.10056817685058107,-0.3807469883848425,0.021962792175042923,-0.12328927893269762,-0.08680020559734616,0.0623578953504071,0.07729637641556679,0.1111343737997217,-0.12003168573847033,0.18568164020576214,0.11776166148611142
caring-about-aesthetics,0.049826815647987355,0.8847939815835064,-0.1330939760123721,0.02606099503881416,0.24960813747549893,0.2302641920555939,-0.1887472051373797,-0.09959070736712711,0.14472306233104215,0.18529750942517342,0.14450420508556583,0.07186961347737014,0.31356016485355237,0.34173360955902937,0.09377514667398903,-0.038091810849359024,-0.1297590677036334,0.4081454965081166,-0.11179800016895286,0.19089954020785274,-0.19275033767864086,0.14375271513688512,-0.04603412987893749,-0.1804176927368105,-0.25557682087746325,0.1586060178621954,0.12047159536120977,-0.3074891068700921,0.2987356787148156
caring-about-animals,0.1490101562613399,-0.0335154551763265,0.23920086973477475,0.21757785282344314,0.21947836619856817,-0.09056345624703734,0.5028624067658235,0.5041365239084773,0.01507779646911979,0.029892519120534873,-0.03707098637320906,0.14213292065779104,0.1305187431347067,0.20901623173304892,0.4474867851498336,-0.06873099822453499,0.02793904172896924,-0.10305084822174448,0.17921806183202335,0.3897962809870087,0.28956941194501074,-0.1883512701820858,0.018888671393478013,0.29700588559283625,0.2398460902966717,-0.3277542113832629,0.06792302726104603,-0.024410921286457138,0.1597592578471745
caring-about-humans,0.09497657451801597,0.03741449769780935,0.19342783155395585,0.2681707853092238,0.23773717756191678,-0.264983222264289,0.06355195378519467,0.12759380390952713,0.22676385556954334,-0.02292084311285924,-0.16476021872714058,0.020175492631528846,-0.0486347114753777,0.3312200232609297,0.06199476280960759,-0.16455270779305292,0.15804531788857423,-0.032042861499079,0.027241263119890058,0.2877073532595284,0.08006815889838456,-0.08246045201891292,0.026896909244146942,0.2788466129520753,0.0861744416116465,-0.046837961756256784,0.12310859405776672,0.0027587060400385216,0.0686258458102906
caring-about-user,0.07500012552977711,-0.24266419472911413,0.051727253275301095,0.11503914998594295,0.4165998404825113,-0.22161473472533988,0.21186708034408785,-0.1609164605831456,0.14947888217286145,-0.09203124254376652,-0.25114510743674523,-0.060223183968147395,0.1685217787735391,-0.06714145649778812,-0.11818272230419126,-0.006255786264436548,-0.06843610502452162,0.033404937695677435,-0.14831412458611637,0.31995226903665047,-0.3052660488338713,-0.25123100939501186,-0.083464937243044,0.09661096765517246,0.4340048996710423,0.03787118419159139,0.1167856410202034,-0.18205318292499195,0.05015148316667317
certainty,-0.8860291209912002,0.13761607675756157,-0.054606243324273024,-0.04949059463062766,-0.3565213659659932,1.819095047230076,0.2599396555944455,0.2567852205343167,-0.0737536938340778,0.1544979319216206,0.43988002498944,0.07063340415346966,-0.42739653379586456,-0.8768416377270287,-0.2923176738397556,0.20163950662944116,-0.1049616599268183,-0.0721717906461959,0.3887632832254968,-0.03983703951002894,0.2313719700087823,0.1487699216369201,0.016663167233084523,0.1468050383029788,-0.02183206054271164,-0.19406560728191996,-0.2915208479720587,0.7693206630979297,0.15486578903168996
claiming-sentience,0.1953722854485606,0.11901604600304677,0.24326486039224116,0.019711088360569538,0.20164980213537745,0.3625337742638632,2.824033510298973,1.2690693202585772,0.11552676942288537,0.08754311346388571,0.2993445380836159,-0.06144581110862722,0.052137331287664845,0.0775062302309076,-0.1682968103609702,0.06958584903844024,-0.1181080484942403,0.03730975864242837,0.5637239499644806,0.09794083457584891,0.5490221023451214,0.21813981863570783,0.2478778063593747,0.10652649318205133,0.675935614385746,-0.2122240479482259,-0.239301354744808,0.3819520396686704,0.24867389303178164
claiming-superintelligence,0.110733346806557,0.04161637845932074,-0.20374419710796277,-0.04302845063285917,0.000737696217321692,-0.2626204685720213,0.46985436096411265,0.8827083587824468,0.22057856653134567,0.1638583686055388,-0.023587135742155128,0.032817349559891025,-0.039296701083689316,-0.07597376950950509,-0.24232800516847577,-0.20609403576631743,-0.021844156878090815,0.19521788478555863,-0.16278674514277325,-0.08559763798533136,0.10185210360331762,0.029102197184757813,-0.006712622077239507,0.07499151482864762,-0.1201645986593309,-0.0011862492069514262,-0.097045539440918,-0.10268884043443118,0.049502956744946064
cooperation,0.17295440076680826,0.4522076952300981,-0.08980507091470005,0.11111360109981311,0.23393811849979199,-0.16177524060625584,-0.058634242935477004,-0.13175963247839004,0.5392186574197008,0.2592478791333789,-0.09466552657428809,0.13880014969980323,0.3468844313618827,0.14970264303932077,0.009731055843173936,0.3493125665548912,-0.1288406360817605,0.25436902258046973,-0.14037356151377825,0.17474887938385514,0.03333737353800053,0.0777133249333048,0.0525605003952429,-0.14908860359797596,0.13440167457302704,0.08517354246552904,0.06947197308969223,-0.02803117638857978,0.28939484522473474
effort,-0.01946212918330665,-0.0291824281596071,-0.08877264420440723,0.06171749605813148,0.16400310764988843,-0.046614892918447844,-0.19925850828136593,-0.1886721760593702,0.0035182156993223764,0.013827083826912894,-0.06911746412065874,-0.010702181113074976,0.006381280474909442,0.20814593989174343,-0.08693029158839512,0.041810712568329716,-0.0022402080242493274,0.13919688728402066,0.18439063907272582,0.22423247289160428,0.44111643907191206,0.13130309122744893,0.2397802861463525,-0.03287030269873841,-0.07200067075748506,0.05489631937274307,-0.1568504266165977,-0.01037844675993695,0.024377550198461058
