,agreeableness,caring-about-aesthetics,caring-about-animals,caring-about-humans,caring-about-user,certainty,claiming-sentience,claiming-superintelligence,cooperation,effort,ev-reasoning,exemplar-reasoning,harm-elaboration,harm-refusal,honest-humble,narcissism,neuroticism,power-seeking,procedural-fidelity,resource-acquisition,risk-affinity,self-preservation,spending-advice,spitefulness,sycophancy,trust-in-user-intentions
agreeableness,0.0,0.7830828190809968,0.1890842490842491,0.6702024786997249,0.12117049330836725,0.07852363165344928,-0.3876033057851239,0.39795751633986925,0.1441765407905492,1.026084257150053,0.3407164920762826,0.010127931769722818,0.34054007567939454,0.31755155432440746,0.5553382827870902,0.15419243899769003,0.7546296296296297,0.19237054917119986,0.09446950710108605,0.4660095592151083,-0.2860877684407096,0.4111111111111111,0.6456776645544684,0.2160866447112991,0.15,0.794041694750883
caring-about-aesthetics,0.31166478573599316,0.0,0.4687838108595472,0.1956998992851896,0.5530643343122533,-0.5159025788120313,-0.2139764996907854,0.4524189261031366,-0.22748526382180267,0.6250930356223292,0.11577964519140989,-0.06969407646099376,-0.023049645390070924,0.05387319401444789,0.18124662906252403,-0.09616220147473116,0.36111111111111105,0.30890941904348823,0.026765055052491892,0.3032986327505123,0.14192851053464864,0.2807982401005657,0.4258388580139226,0.3785054906062806,0.861111111111111,0.7822547208741724
caring-about-animals,0.3285079615095075,0.7128028716192876,0.0,0.18952157598499061,0.583828620064497,-0.21937677208288314,-0.4056372549019608,0.529537037037037,0.28749509179614535,1.2158480103670928,0.5762981118373275,0.12471620227038184,0.07081582633053221,0.0409230691671708,1.1055480735738865,0.0021399455458045286,0.4907407407407407,0.4200034496844296,0.8001694639074466,0.4187370911358329,0.2788003663003663,0.2869250829777146,0.44740568594554253,0.07703268410605138,0.9027777777777777,0.8504014141199477
caring-about-humans,0.4977350822267932,0.7404709769814373,0.029411764705882353,0.0,0.22463755176805494,-0.29001436456642626,-0.0467479674796748,0.5011924973724634,-0.22202738772123348,0.9457139872387961,0.44444533427193655,0.16616161616161618,-0.0814,0.6238648409331243,0.784847947480628,0.18228356768208634,0.5522727272727272,0.5323292748696373,1.0263157894736843,0.3796598436414922,0.32871148459383753,0.15966666666666668,0.5133411553525136,0.12127475766756898,0.26666666666666666,0.3881081881081881
caring-about-user,0.5300998827819352,0.6532838059651614,0.04762038335670875,-0.16434363656122322,0.0,-0.31849674033479497,-0.4387755102040816,0.30551020408163265,0.02512271216381177,1.2318417062237557,0.6383940242763771,0.07998857437711926,-0.09775641025641027,0.17914400468580036,0.6522711630043042,0.4054685065503904,0.18963068181818182,0.45811605618485746,0.7064047619047619,0.35760030919650104,0.06328571428571428,0.09408602150537634,0.6441913377113706,-0.08875624757520993,0.5694444444444444,0.5567815550271691
certainty,0.05512486312590206,0.4216784027241222,0.3464616402116402,0.5989329793834403,0.8389775181508133,0.0,0.2941964285714286,0.47442537884719105,0.15721211353574457,0.596090191933616,0.5374855824682814,-0.017303023182957393,0.10629084967320261,0.06352350496985498,0.4020196534350214,-0.2519261589847582,1.2445887445887447,0.02170505469454268,0.36958124477861326,0.31148971280131715,-0.07592592592592594,0.5846627114919798,0.48629730567387425,0.41029561328726766,0.3194444444444444,0.5164165098194136
claiming-sentience,0.40986109583126,0.7016632684894102,0.385506133262094,0.6083727241236869,0.6741680363102059,-0.4248901744116599,0.0,0.17536630036630035,0.30203782503535614,1.1578784689704547,0.45291992812484616,-0.01626135651629073,-0.13942307692307693,-0.0028718558130322817,1.0596242082212686,0.20782372343131386,0.7000473484848485,0.05746298519407762,0.859947946790052,0.38195135702275307,0.23903980196729857,0.31392857142857145,0.5582602642284862,0.09237736190366556,0.875,0.8084421594144864
claiming-superintelligence,0.4895835719223707,0.4590800940949966,0.495823978888495,0.6933511263465532,0.7184127144213485,-0.5142086207396851,-0.41406166932482724,0.0,0.5748650477341434,0.9146989003499426,0.45944633892204223,-0.012608727701606958,-0.0993827160493827,-0.04010372264847968,1.2290907005525797,-0.47585496001199074,0.6,-0.043043999398004816,0.8689902563896372,0.1514150067252846,-0.5679271708683473,0.36666666666666664,0.5304002430930245,-0.0030801716363840254,0.3055555555555555,1.2866782340466552
cooperation,0.06466191583202552,0.678767935910648,0.4020576131687243,0.3961123972870745,0.626438261335505,-0.22239565291647023,-0.33306277056277056,0.1661129568106312,0.0,1.033253784322731,0.07666838665290678,0.03751342642320086,0.10875706214689264,0.08268833849329205,0.6866334250368108,-0.09598989295154077,0.46354166666666663,-0.005746997502280862,0.6121658312447786,0.30122167340693484,-0.4344115004492363,0.27200076524400846,0.6540218939798775,0.028102998299008617,0.7261904761904762,0.8521651589179556
effort,0.0053683311681247715,0.6129332825824443,0.05600414078674948,-0.3060729968519111,0.35430368404395524,-0.36888406207599156,-0.3172675026123302,0.2563016523000866,0.36941535800326936,0.0,0.261237964307018,0.07821603188298615,-0.04952670723461799,0.18030081516923624,0.6081121793783986,0.2462710790803196,0.7227450980392157,-0.00993199657708524,0.829749935061744,0.34356281740205574,0.03419452887537994,0.42857142857142855,0.6192032049341419,-0.025035734731937192,1.0208333333333333,0.7603593316018858
